listing_id,review_count_from_text,sentiment_polarity_mean,sentiment_polarity_std,sentiment_polarity_min,sentiment_subjectivity_mean,review_length_mean,review_length_std,theme_cleanliness_mean,theme_cleanliness_positive_mean,theme_cleanliness_negative_mean,theme_communication_mean,theme_communication_positive_mean,theme_communication_negative_mean,theme_checkin_mean,theme_checkin_positive_mean,theme_checkin_negative_mean,theme_location_mean,theme_location_positive_mean,theme_location_negative_mean,theme_amenities_mean,theme_amenities_positive_mean,theme_amenities_negative_mean,theme_accuracy_mean,theme_accuracy_positive_mean,theme_accuracy_negative_mean,theme_noise_mean,theme_noise_positive_mean,theme_noise_negative_mean,theme_comfort_mean,theme_comfort_positive_mean,theme_comfort_negative_mean,theme_value_mean,theme_value_positive_mean,theme_value_negative_mean
1100875951200803292,20,0.3889229129005915,0.2561796084145622,0.0,0.6075893899751043,301.0,200.12548694835397,0.2,0.2,0.0,0.1,0.1,0.0,0.2,0.2,0.0,0.45,0.45,0.0,0.5,0.5,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.45,0.45,0.0,0.05,0.05,0.0
1100951752093289075,7,0.4207096797052154,0.265301850458282,0.22666666666666666,0.6147234819853867,201.71428571428572,80.12014787329149,0.5714285714285714,0.5714285714285714,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0
1101018789908226592,29,0.25262739498915604,0.2502438369342824,-0.11944444444444445,0.42719745150245975,199.72413793103448,278.2682283275468,0.1724137931034483,0.13793103448275862,0.0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.41379310344827586,0.3103448275862069,0.034482758620689655,0.20689655172413793,0.13793103448275862,0.0,0.1724137931034483,0.06896551724137931,0.0,0.1724137931034483,0.13793103448275862,0.0,0.20689655172413793,0.1724137931034483,0.0,0.13793103448275862,0.10344827586206896,0.0
1102165030505901403,44,0.4179351041237202,0.22759676980313795,0.0,0.6028612356148048,253.8181818181818,246.5713984740618,0.4090909090909091,0.38636363636363635,0.0,0.3409090909090909,0.3409090909090909,0.0,0.25,0.25,0.0,0.5909090909090909,0.5681818181818182,0.0,0.22727272727272727,0.22727272727272727,0.0,0.06818181818181818,0.06818181818181818,0.0,0.09090909090909091,0.06818181818181818,0.0,0.3409090909090909,0.3409090909090909,0.0,0.06818181818181818,0.06818181818181818,0.0
1102237749576598322,2,0.37374999999999997,0.0689429111656884,0.32499999999999996,0.5880401234567901,414.5,96.87362902255701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1102278870040858549,57,0.43050334803440454,0.2031210173462545,-0.034999999999999996,0.6394936468950917,303.3157894736842,237.85538507783744,0.3508771929824561,0.3508771929824561,0.0,0.2807017543859649,0.2631578947368421,0.0,0.12280701754385964,0.12280701754385964,0.0,0.6666666666666666,0.6491228070175439,0.0,0.3333333333333333,0.3333333333333333,0.0,0.14035087719298245,0.14035087719298245,0.0,0.24561403508771928,0.24561403508771928,0.0,0.5964912280701754,0.5964912280701754,0.0,0.03508771929824561,0.03508771929824561,0.0
1102302299788075769,34,0.38121304961378494,0.22723358216142756,-0.060833333333333316,0.612446916645446,179.58823529411765,145.47771205886608,0.17647058823529413,0.17647058823529413,0.0,0.3235294117647059,0.29411764705882354,0.0,0.14705882352941177,0.11764705882352941,0.0,0.5588235294117647,0.5294117647058824,0.0,0.08823529411764706,0.08823529411764706,0.0,0.14705882352941177,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.0,0.4117647058823529,0.38235294117647056,0.0,0.14705882352941177,0.058823529411764705,0.0
1102307702932268935,10,0.4318316598524932,0.2246624965785467,0.0,0.5924694474506975,321.9,309.9263174082224,0.5,0.5,0.0,0.1,0.1,0.0,0.2,0.2,0.0,0.7,0.7,0.0,0.5,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
1102940235534984474,2,0.35800000000000004,0.0820243866176395,0.30000000000000004,0.5613333333333332,321.5,40.30508652763321,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103040993654792347,29,0.44015754009719527,0.3353101328360269,-0.75,0.6408651069556242,199.3448275862069,218.05098942712405,0.3103448275862069,0.3103448275862069,0.0,0.1724137931034483,0.1724137931034483,0.0,0.1724137931034483,0.1724137931034483,0.0,0.4827586206896552,0.4827586206896552,0.0,0.13793103448275862,0.13793103448275862,0.0,0.13793103448275862,0.13793103448275862,0.0,0.034482758620689655,0.034482758620689655,0.0,0.2413793103448276,0.2413793103448276,0.0,0.06896551724137931,0.06896551724137931,0.0
