listing_id,review_count_from_text,sentiment_polarity_mean,sentiment_polarity_std,sentiment_polarity_min,sentiment_subjectivity_mean,review_length_mean,review_length_std,theme_cleanliness_mean,theme_cleanliness_positive_mean,theme_cleanliness_negative_mean,theme_communication_mean,theme_communication_positive_mean,theme_communication_negative_mean,theme_checkin_mean,theme_checkin_positive_mean,theme_checkin_negative_mean,theme_location_mean,theme_location_positive_mean,theme_location_negative_mean,theme_amenities_mean,theme_amenities_positive_mean,theme_amenities_negative_mean,theme_accuracy_mean,theme_accuracy_positive_mean,theme_accuracy_negative_mean,theme_noise_mean,theme_noise_positive_mean,theme_noise_negative_mean,theme_comfort_mean,theme_comfort_positive_mean,theme_comfort_negative_mean,theme_value_mean,theme_value_positive_mean,theme_value_negative_mean
32414,93,0.37687292050040533,0.14450894500744163,0.0,0.6032569318390367,435.80645161290323,268.7032975827377,0.5913978494623656,0.5806451612903226,0.0,0.10752688172043011,0.0967741935483871,0.0,0.23655913978494625,0.23655913978494625,0.0,0.7204301075268817,0.7096774193548387,0.0,0.3118279569892473,0.3118279569892473,0.0,0.20430107526881722,0.20430107526881722,0.0,0.15053763440860216,0.15053763440860216,0.0,0.4838709677419355,0.4838709677419355,0.0,0.053763440860215055,0.043010752688172046,0.0
33578,817,0.45061851323911595,0.19400269793294644,-0.1875,0.6452123810501783,286.63525091799266,237.0826914377752,0.193390452876377,0.19216646266829865,0.0,0.10771113831089352,0.10526315789473684,0.0,0.11627906976744186,0.11505507955936352,0.0,0.46878824969400246,0.46266829865361075,0.0,0.15299877600979192,0.15177478580171358,0.0,0.09547123623011015,0.09302325581395349,0.0,0.1762545899632803,0.1762545899632803,0.0,0.41003671970624234,0.40514075887392903,0.0,0.01835985312117503,0.01835985312117503,0.0
38935,45,0.401512873189673,0.11644332635726005,0.2,0.6095493562266792,422.1777777777778,276.8835732420996,0.6,0.6,0.0,0.2,0.2,0.0,0.08888888888888889,0.08888888888888889,0.0,0.6,0.6,0.0,0.2,0.2,0.0,0.15555555555555556,0.15555555555555556,0.0,0.13333333333333333,0.13333333333333333,0.0,0.6222222222222222,0.6222222222222222,0.0,0.044444444444444446,0.044444444444444446,0.0
39418,27,0.39571834989427584,0.15660863506042932,0.0,0.5635667842103027,343.5925925925926,182.96831572270798,0.14814814814814814,0.14814814814814814,0.0,0.25925925925925924,0.25925925925925924,0.0,0.2222222222222222,0.2222222222222222,0.0,0.48148148148148145,0.48148148148148145,0.0,0.37037037037037035,0.37037037037037035,0.0,0.0,0.0,0.0,0.18518518518518517,0.18518518518518517,0.0,0.3333333333333333,0.3333333333333333,0.0,0.037037037037037035,0.037037037037037035,0.0
40092,107,0.39428966907711754,0.13921275329571128,0.0,0.6248022329051939,408.5607476635514,279.74129482367164,0.42990654205607476,0.4205607476635514,0.0,0.24299065420560748,0.21495327102803738,0.0,0.102803738317757,0.102803738317757,0.0,0.8411214953271028,0.8130841121495327,0.0,0.34579439252336447,0.32710280373831774,0.0,0.12149532710280374,0.11214953271028037,0.0,0.22429906542056074,0.21495327102803738,0.0,0.5514018691588785,0.5327102803738317,0.0,0.07476635514018691,0.07476635514018691,0.0
41055,90,0.4038260161248519,0.14965988723627968,-0.08042328042328042,0.6373694953829757,322.9555555555556,230.155243704644,0.2,0.18888888888888888,0.0,0.24444444444444444,0.24444444444444444,0.0,0.14444444444444443,0.14444444444444443,0.0,0.7222222222222222,0.7111111111111111,0.0,0.25555555555555554,0.24444444444444444,0.0,0.12222222222222222,0.12222222222222222,0.0,0.3111111111111111,0.3111111111111111,0.0,0.36666666666666664,0.35555555555555557,0.0,0.1,0.1,0.0
41423,160,0.36023058916197465,0.19123425211174622,-0.1875,0.6028333389255229,453.875,422.4293137996376,0.34375,0.3125,0.00625,0.1375,0.1125,0.0,0.225,0.2,0.0,0.84375,0.8,0.0,0.40625,0.38125,0.0,0.18125,0.15,0.0,0.28125,0.26875,0.0,0.6375,0.5875,0.00625,0.1375,0.125,0.0
41609,30,0.42088163736680895,0.13015110201159955,0.14296296296296296,0.6097125495147554,411.56666666666666,247.9784033051006,0.36666666666666664,0.36666666666666664,0.0,0.36666666666666664,0.36666666666666664,0.0,0.03333333333333333,0.03333333333333333,0.0,0.8,0.8,0.0,0.26666666666666666,0.26666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0.0,0.06666666666666667,0.06666666666666667,0.0
41730,123,0.39435874062143145,0.16625041468630075,0.0,0.5837405552750944,423.1138211382114,348.02746743051614,0.21138211382113822,0.21138211382113822,0.0,0.07317073170731707,0.07317073170731707,0.0,0.11382113821138211,0.0975609756097561,0.0,0.7235772357723578,0.7235772357723578,0.0,0.0975609756097561,0.0975609756097561,0.0,0.07317073170731707,0.07317073170731707,0.0,0.2032520325203252,0.2032520325203252,0.0,0.5203252032520326,0.5203252032520326,0.0,0.06504065040650407,0.06504065040650407,0.0
42060,10,0.5125906840513983,0.17093604688964545,0.3729166666666667,0.6546130385487527,310.3,245.71440060905397,0.3,0.3,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.8,0.8,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.1,0.1,0.0
45299,174,0.39705379777285316,0.23782195907530382,-0.2,0.5873576430016684,256.9080459770115,295.21962559039326,0.23563218390804597,0.22413793103448276,0.0,0.13218390804597702,0.1206896551724138,0.0,0.14367816091954022,0.13793103448275862,0.0,0.7011494252873564,0.6609195402298851,0.0,0.14942528735632185,0.14367816091954022,0.0,0.08620689655172414,0.08045977011494253,0.0,0.1896551724137931,0.1781609195402299,0.0,0.40804597701149425,0.3793103448275862,0.0,0.13793103448275862,0.13793103448275862,0.0
